"","Atrophy","Cog","DX","MedPath","Paths","Sig","LCI","UCI","mean","se"
"773","Atrophy_SLF_PT","ADNI_EF","NL","bc","Tau to Atrophy to Cog","0",-0.000262,0.000227,-1.1e-05,0.000116
"774","Atrophy_SLF_PT","ADNI_EF","EMCI","bc","Tau to Atrophy to Cog","0",-0.000369,0.000129,-6.2e-05,0.000125
"775","Atrophy_SLF_PT","ADNI_EF","LMCI","bc","Tau to Atrophy to Cog","0",-0.001509,6e-05,-0.000538,0.000402
"776","Atrophy_SLF_PT","ADNI_EF","TOTAL","bc","Tau to Atrophy to Cog","1",-0.000534,-3.9e-05,-0.000248,0.000131
"777","Atrophy_Splenium","ADNI_MEM","NL","bc","Tau to Atrophy to Cog","0",-0.00015,0.000252,2.4e-05,0.000103
"778","Atrophy_Splenium","ADNI_MEM","EMCI","bc","Tau to Atrophy to Cog","0",-0.000153,0.000175,-2e-06,7.9e-05
"779","Atrophy_Splenium","ADNI_MEM","LMCI","bc","Tau to Atrophy to Cog","0",-0.00059,0.000421,-9.4e-05,0.000248
"780","Atrophy_Splenium","ADNI_MEM","TOTAL","bc","Tau to Atrophy to Cog","1",-0.000285,-8e-06,-0.000126,7.2e-05
"781","Atrophy_Splenium","ADNI_EF","NL","bc","Tau to Atrophy to Cog","0",-0.000364,0.000293,-2.2e-05,0.000151
"782","Atrophy_Splenium","ADNI_EF","EMCI","bc","Tau to Atrophy to Cog","0",-0.000195,0.000147,-1.1e-05,8.6e-05
"783","Atrophy_Splenium","ADNI_EF","LMCI","bc","Tau to Atrophy to Cog","1",-0.002158,-0.000247,-0.00107,0.000483
"784","Atrophy_Splenium","ADNI_EF","TOTAL","bc","Tau to Atrophy to Cog","1",-0.000562,-2.1e-05,-0.000249,0.000143
"785","Atrophy_Thalamus","ADNI_MEM","NL","bc","Tau to Atrophy to Cog","0",-0.00013,0.000163,3e-06,7.7e-05
"786","Atrophy_Thalamus","ADNI_MEM","EMCI","bc","Tau to Atrophy to Cog","0",-0.000186,0.000277,8e-06,0.000105
"787","Atrophy_Thalamus","ADNI_MEM","LMCI","bc","Tau to Atrophy to Cog","0",-0.000794,0.000202,-0.000249,0.000241
"788","Atrophy_Thalamus","ADNI_MEM","TOTAL","bc","Tau to Atrophy to Cog","1",-0.000261,-1.3e-05,-0.000117,6.6e-05
"789","Atrophy_Thalamus","ADNI_EF","NL","bc","Tau to Atrophy to Cog","0",-0.000158,0.000246,2.1e-05,0.000102
"790","Atrophy_Thalamus","ADNI_EF","EMCI","bc","Tau to Atrophy to Cog","0",-0.000165,0.000203,7e-06,8.7e-05
"791","Atrophy_Thalamus","ADNI_EF","LMCI","bc","Tau to Atrophy to Cog","1",-0.001764,-0.000173,-0.000807,0.00041
"792","Atrophy_Thalamus","ADNI_EF","TOTAL","bc","Tau to Atrophy to Cog","1",-0.000379,-1.6e-05,-0.000161,9.3e-05
"793","Atrophy_Amygdala","ADNI_MEM","NL","c","Atrophy to Cog","0",-1.723168,3.300823,0.754351,1.274179
"794","Atrophy_Amygdala","ADNI_MEM","EMCI","c","Atrophy to Cog","0",-0.65328,4.869817,2.054867,1.397059
"795","Atrophy_Amygdala","ADNI_MEM","LMCI","c","Atrophy to Cog","1",0.209646,5.103698,2.546439,1.263263
"796","Atrophy_Amygdala","ADNI_MEM","TOTAL","c","Atrophy to Cog","1",1.593437,4.17804,2.868923,0.70159
"797","Atrophy_Amygdala","ADNI_EF","NL","c","Atrophy to Cog","0",-2.062757,5.237706,1.500901,1.90253
"798","Atrophy_Amygdala","ADNI_EF","EMCI","c","Atrophy to Cog","0",-2.026869,6.954997,2.811739,2.299932
"799","Atrophy_Amygdala","ADNI_EF","LMCI","c","Atrophy to Cog","0",-1.110328,6.156116,2.418493,1.824594
"800","Atrophy_Amygdala","ADNI_EF","TOTAL","c","Atrophy to Cog","1",0.249983,4.556521,2.404535,1.0945
"801","Atrophy_Entorhinal","ADNI_MEM","NL","c","Atrophy to Cog","0",-1.181004,2.291948,0.678382,0.88587
"802","Atrophy_Entorhinal","ADNI_MEM","EMCI","c","Atrophy to Cog","0",-0.853611,3.104458,1.140525,1.0048
"803","Atrophy_Entorhinal","ADNI_MEM","LMCI","c","Atrophy to Cog","1",0.409417,4.094483,2.226305,0.940666
"804","Atrophy_Entorhinal","ADNI_MEM","TOTAL","c","Atrophy to Cog","1",0.957383,2.903133,1.96088,0.49145
"805","Atrophy_Entorhinal","ADNI_EF","NL","c","Atrophy to Cog","0",-0.124665,4.337347,1.932718,1.170764
"806","Atrophy_Entorhinal","ADNI_EF","EMCI","c","Atrophy to Cog","1",0.344118,6.292726,3.415987,1.53435
"807","Atrophy_Entorhinal","ADNI_EF","LMCI","c","Atrophy to Cog","0",-1.042038,4.678816,1.826353,1.396288
"808","Atrophy_Entorhinal","ADNI_EF","TOTAL","c","Atrophy to Cog","1",0.829001,3.697909,2.182236,0.740374
"809","Atrophy_Hippocampus","ADNI_MEM","NL","c","Atrophy to Cog","0",-2.838404,4.039608,0.636221,1.787843
"810","Atrophy_Hippocampus","ADNI_MEM","EMCI","c","Atrophy to Cog","1",0.806426,5.238512,2.9817,1.140007
"811","Atrophy_Hippocampus","ADNI_MEM","LMCI","c","Atrophy to Cog","1",0.347487,6.202886,2.971451,1.499498
"812","Atrophy_Hippocampus","ADNI_MEM","TOTAL","c","Atrophy to Cog","1",1.974644,4.591134,3.269041,0.657313
"813","Atrophy_Hippocampus","ADNI_EF","NL","c","Atrophy to Cog","0",-1.793789,5.901324,1.601257,1.922362
"814","Atrophy_Hippocampus","ADNI_EF","EMCI","c","Atrophy to Cog","0",-1.202389,8.184142,3.024497,2.379945
"815","Atrophy_Hippocampus","ADNI_EF","LMCI","c","Atrophy to Cog","0",-3.765445,4.846265,0.580506,2.202667
"816","Atrophy_Hippocampus","ADNI_EF","TOTAL","c","Atrophy to Cog","0",-0.753138,3.894139,1.505668,1.200372
"817","Atrophy_Insula","ADNI_MEM","NL","c","Atrophy to Cog","0",-3.375584,1.946629,-1.05653,1.388994
"818","Atrophy_Insula","ADNI_MEM","EMCI","c","Atrophy to Cog","0",-3.333234,2.368891,-0.466242,1.450413
"819","Atrophy_Insula","ADNI_MEM","LMCI","c","Atrophy to Cog","0",-2.793242,3.429144,0.395267,1.585661
"820","Atrophy_Insula","ADNI_MEM","TOTAL","c","Atrophy to Cog","0",-0.865702,2.416082,0.838423,0.821839
"821","Atrophy_Insula","ADNI_EF","NL","c","Atrophy to Cog","0",-5.489535,2.935193,-1.425788,2.167711
"822","Atrophy_Insula","ADNI_EF","EMCI","c","Atrophy to Cog","0",-3.346016,4.076495,0.138014,1.887663
"823","Atrophy_Insula","ADNI_EF","LMCI","c","Atrophy to Cog","0",-1.336836,8.456642,3.333685,2.487942
"824","Atrophy_Insula","ADNI_EF","TOTAL","c","Atrophy to Cog","0",-1.257542,3.710744,1.216827,1.241646
"825","Atrophy_LateralTemporal","ADNI_MEM","NL","c","Atrophy to Cog","0",-1.758816,3.401638,0.523999,1.33693
"826","Atrophy_LateralTemporal","ADNI_MEM","EMCI","c","Atrophy to Cog","1",1.774625,6.536592,4.280935,1.259157
"827","Atrophy_LateralTemporal","ADNI_MEM","LMCI","c","Atrophy to Cog","1",0.309888,4.139606,2.296142,0.987297
"828","Atrophy_LateralTemporal","ADNI_MEM","TOTAL","c","Atrophy to Cog","1",1.985923,4.489074,3.267174,0.63686
"829","Atrophy_LateralTemporal","ADNI_EF","NL","c","Atrophy to Cog","0",-2.617689,5.708544,1.083195,2.128592
"830","Atrophy_LateralTemporal","ADNI_EF","EMCI","c","Atrophy to Cog","0",-1.383964,5.850412,2.231677,1.806349
"831","Atrophy_LateralTemporal","ADNI_EF","LMCI","c","Atrophy to Cog","0",-0.292057,6.32704,2.857263,1.655787
"832","Atrophy_LateralTemporal","ADNI_EF","TOTAL","c","Atrophy to Cog","1",0.697049,4.794296,2.687094,1.048508
"833","Atrophy_MediatTemporal","ADNI_MEM","NL","c","Atrophy to Cog","0",-2.098033,3.160042,0.60001,1.371859
"834","Atrophy_MediatTemporal","ADNI_MEM","EMCI","c","Atrophy to Cog","0",-0.371362,5.039153,2.346662,1.344363
"835","Atrophy_MediatTemporal","ADNI_MEM","LMCI","c","Atrophy to Cog","1",1.035368,5.605061,3.29375,1.168887
"836","Atrophy_MediatTemporal","ADNI_MEM","TOTAL","c","Atrophy to Cog","1",1.835081,4.442845,3.123659,0.656476
"837","Atrophy_MediatTemporal","ADNI_EF","NL","c","Atrophy to Cog","0",-0.217968,6.879063,3.024794,1.80793
"838","Atrophy_MediatTemporal","ADNI_EF","EMCI","c","Atrophy to Cog","0",-0.69347,8.523047,3.945087,2.395138
"839","Atrophy_MediatTemporal","ADNI_EF","LMCI","c","Atrophy to Cog","1",0.027427,7.066711,3.486704,1.793397
"840","Atrophy_MediatTemporal","ADNI_EF","TOTAL","c","Atrophy to Cog","1",1.307945,5.429653,3.276774,1.063385
"841","Atrophy_ParahippoGyrus","ADNI_MEM","NL","c","Atrophy to Cog","0",-3.103174,2.9823,-0.414495,1.563479
"842","Atrophy_ParahippoGyrus","ADNI_MEM","EMCI","c","Atrophy to Cog","1",0.111859,6.291548,2.844963,1.534097
"843","Atrophy_ParahippoGyrus","ADNI_MEM","LMCI","c","Atrophy to Cog","1",1.158753,6.686601,3.609955,1.378761
"844","Atrophy_ParahippoGyrus","ADNI_MEM","TOTAL","c","Atrophy to Cog","1",1.82501,4.879357,3.294567,0.792777
"845","Atrophy_ParahippoGyrus","ADNI_EF","NL","c","Atrophy to Cog","0",-0.829997,8.462437,3.191039,2.353172
"846","Atrophy_ParahippoGyrus","ADNI_EF","EMCI","c","Atrophy to Cog","0",-3.465056,6.234759,1.225087,2.455681
"847","Atrophy_ParahippoGyrus","ADNI_EF","LMCI","c","Atrophy to Cog","1",1.344645,9.358258,4.966687,1.992109
"848","Atrophy_ParahippoGyrus","ADNI_EF","TOTAL","c","Atrophy to Cog","1",1.084655,5.848224,3.261322,1.244676
"849","Atrophy_PostCingulate","ADNI_MEM","NL","c","Atrophy to Cog","0",-2.174125,1.008876,-0.777981,0.830515
"850","Atrophy_PostCingulate","ADNI_MEM","EMCI","c","Atrophy to Cog","0",-2.197934,3.077445,0.374169,1.313338
"851","Atrophy_PostCingulate","ADNI_MEM","LMCI","c","Atrophy to Cog","0",-1.086206,3.787568,1.176231,1.197691
"852","Atrophy_PostCingulate","ADNI_MEM","TOTAL","c","Atrophy to Cog","0",-0.50787,2.141397,0.736941,0.683957
"853","Atrophy_PostCingulate","ADNI_EF","NL","c","Atrophy to Cog","0",-2.333428,3.63616,0.479672,1.574859
"854","Atrophy_PostCingulate","ADNI_EF","EMCI","c","Atrophy to Cog","0",-2.040441,4.034389,0.85684,1.557767
"855","Atrophy_PostCingulate","ADNI_EF","LMCI","c","Atrophy to Cog","0",-0.070671,8.014817,4.2521,2.10266
"856","Atrophy_PostCingulate","ADNI_EF","TOTAL","c","Atrophy to Cog","1",0.076441,3.981141,2.048678,1.013399
"857","Atrophy_SLF_PT","ADNI_MEM","NL","c","Atrophy to Cog","0",-3.549036,2.183378,-0.675434,1.478946
"858","Atrophy_SLF_PT","ADNI_MEM","EMCI","c","Atrophy to Cog","0",-0.213808,6.772613,3.503215,1.788116
"859","Atrophy_SLF_PT","ADNI_MEM","LMCI","c","Atrophy to Cog","0",-1.244383,4.871638,1.941827,1.540046
"860","Atrophy_SLF_PT","ADNI_MEM","TOTAL","c","Atrophy to Cog","1",1.004625,4.675483,2.77811,0.911125
"861","Atrophy_SLF_PT","ADNI_EF","NL","c","Atrophy to Cog","0",-2.700674,7.268963,1.588838,2.574364
"862","Atrophy_SLF_PT","ADNI_EF","EMCI","c","Atrophy to Cog","0",-3.267519,6.511078,1.624816,2.548085
"863","Atrophy_SLF_PT","ADNI_EF","LMCI","c","Atrophy to Cog","1",0.043871,10.770846,5.354055,2.736396
"864","Atrophy_SLF_PT","ADNI_EF","TOTAL","c","Atrophy to Cog","1",0.784815,6.68224,3.570224,1.515661
"865","Atrophy_Splenium","ADNI_MEM","NL","c","Atrophy to Cog","0",-3.161454,4.152901,0.255733,1.88296
"866","Atrophy_Splenium","ADNI_MEM","EMCI","c","Atrophy to Cog","0",-2.592186,5.063016,1.900287,1.954102
"867","Atrophy_Splenium","ADNI_MEM","LMCI","c","Atrophy to Cog","0",-2.140589,3.749196,0.702247,1.540901
"868","Atrophy_Splenium","ADNI_MEM","TOTAL","c","Atrophy to Cog","1",0.263308,4.116592,2.218444,0.978761
"869","Atrophy_Splenium","ADNI_EF","NL","c","Atrophy to Cog","0",-6.231443,5.372846,-0.634111,2.988737
"870","Atrophy_Splenium","ADNI_EF","EMCI","c","Atrophy to Cog","0",-3.010424,6.444717,1.730604,2.360357
"871","Atrophy_Splenium","ADNI_EF","LMCI","c","Atrophy to Cog","1",3.031835,9.895034,6.617068,1.710515
"872","Atrophy_Splenium","ADNI_EF","TOTAL","c","Atrophy to Cog","1",1.220305,6.577838,4.056744,1.355201
"873","Atrophy_Thalamus","ADNI_MEM","NL","c","Atrophy to Cog","0",-3.393379,2.734614,-0.504141,1.593676
"874","Atrophy_Thalamus","ADNI_MEM","EMCI","c","Atrophy to Cog","0",-1.247668,5.579705,2.13207,1.750274
"875","Atrophy_Thalamus","ADNI_MEM","LMCI","c","Atrophy to Cog","0",-1.366798,4.754312,1.787167,1.533639
"876","Atrophy_Thalamus","ADNI_MEM","TOTAL","c","Atrophy to Cog","1",0.462573,4.039372,2.156678,0.892678
"877","Atrophy_Thalamus","ADNI_EF","NL","c","Atrophy to Cog","0",-3.275958,5.56122,0.936351,2.29007
"878","Atrophy_Thalamus","ADNI_EF","EMCI","c","Atrophy to Cog","0",-2.758821,5.521079,0.808596,2.111274
"879","Atrophy_Thalamus","ADNI_EF","LMCI","c","Atrophy to Cog","1",1.528401,9.521307,5.631043,1.943153
"880","Atrophy_Thalamus","ADNI_EF","TOTAL","c","Atrophy to Cog","1",0.648555,5.435467,2.939782,1.21201
"881","Atrophy_Amygdala","ADNI_MEM","NL","C1","C1 = ab2-abc","0",-0.000314,4.4e-05,-7.8e-05,9.1e-05
"882","Atrophy_Amygdala","ADNI_MEM","EMCI","C1","C1 = ab2-abc","0",-0.000191,0.000663,0.000226,0.000213
"883","Atrophy_Amygdala","ADNI_MEM","LMCI","C1","C1 = ab2-abc","0",-0.000783,0.000732,1.4e-05,0.000393
"884","Atrophy_Amygdala","ADNI_MEM","TOTAL","C1","C1 = ab2-abc","0",-0.00023,0.000213,-9e-06,0.000112
"885","Atrophy_Amygdala","ADNI_EF","NL","C1","C1 = ab2-abc","0",-0.000329,0.000413,1.8e-05,0.000173
"886","Atrophy_Amygdala","ADNI_EF","EMCI","C1","C1 = ab2-abc","0",-0.001192,0.000271,-0.000335,0.00038
"887","Atrophy_Amygdala","ADNI_EF","LMCI","C1","C1 = ab2-abc","0",-0.001509,0.001159,2.7e-05,0.000698
"888","Atrophy_Amygdala","ADNI_EF","TOTAL","C1","C1 = ab2-abc","0",-0.000494,0.000357,-4.8e-05,0.000217
"889","Atrophy_Entorhinal","ADNI_MEM","NL","C1","C1 = ab2-abc","0",-3e-04,5e-05,-7e-05,8.9e-05
"890","Atrophy_Entorhinal","ADNI_MEM","EMCI","C1","C1 = ab2-abc","0",-0.00023,0.000667,0.000213,0.000223
"891","Atrophy_Entorhinal","ADNI_MEM","LMCI","C1","C1 = ab2-abc","0",-0.000507,0.001044,0.000302,0.000411
"892","Atrophy_Entorhinal","ADNI_MEM","TOTAL","C1","C1 = ab2-abc","0",-0.000118,0.000341,0.00011,0.000118
"893","Atrophy_Entorhinal","ADNI_EF","NL","C1","C1 = ab2-abc","0",-0.000229,0.000424,5e-05,0.000155
"894","Atrophy_Entorhinal","ADNI_EF","EMCI","C1","C1 = ab2-abc","0",-0.001462,0.00014,-0.000523,0.000412
"895","Atrophy_Entorhinal","ADNI_EF","LMCI","C1","C1 = ab2-abc","0",-0.001177,0.001499,0.000321,0.000686
"896","Atrophy_Entorhinal","ADNI_EF","TOTAL","C1","C1 = ab2-abc","0",-4e-04,0.000404,1.3e-05,0.000211
"897","Atrophy_Hippocampus","ADNI_MEM","NL","C1","C1 = ab2-abc","0",-0.000299,5e-05,-7.3e-05,8.8e-05
"898","Atrophy_Hippocampus","ADNI_MEM","EMCI","C1","C1 = ab2-abc","0",-9.4e-05,0.000624,0.000241,0.000183
"899","Atrophy_Hippocampus","ADNI_MEM","LMCI","C1","C1 = ab2-abc","0",-0.00051,0.000853,0.000228,0.000351
"900","Atrophy_Hippocampus","ADNI_MEM","TOTAL","C1","C1 = ab2-abc","0",-0.000138,0.000294,7.8e-05,0.000108
"901","Atrophy_Hippocampus","ADNI_EF","NL","C1","C1 = ab2-abc","0",-0.00027,0.000451,4e-05,0.000168
"902","Atrophy_Hippocampus","ADNI_EF","EMCI","C1","C1 = ab2-abc","0",-0.001062,0.000388,-0.000241,0.00038
"903","Atrophy_Hippocampus","ADNI_EF","LMCI","C1","C1 = ab2-abc","0",-0.000916,0.001579,0.000468,6e-04
"904","Atrophy_Hippocampus","ADNI_EF","TOTAL","C1","C1 = ab2-abc","0",-0.000331,0.000488,8.8e-05,0.000206
"905","Atrophy_Insula","ADNI_MEM","NL","C1","C1 = ab2-abc","0",-0.000297,5.5e-05,-7.1e-05,9.1e-05
"906","Atrophy_Insula","ADNI_MEM","EMCI","C1","C1 = ab2-abc","1",2.8e-05,0.000715,0.000323,0.000179
"907","Atrophy_Insula","ADNI_MEM","LMCI","C1","C1 = ab2-abc","0",-0.000371,0.001425,0.000486,0.000424
"908","Atrophy_Insula","ADNI_MEM","TOTAL","C1","C1 = ab2-abc","1",3.3e-05,0.000441,0.000219,0.000108
"909","Atrophy_Insula","ADNI_EF","NL","C1","C1 = ab2-abc","0",-0.000297,0.000442,3.3e-05,0.000172
"910","Atrophy_Insula","ADNI_EF","EMCI","C1","C1 = ab2-abc","0",-0.000871,0.000372,-0.000155,0.000321
"911","Atrophy_Insula","ADNI_EF","LMCI","C1","C1 = ab2-abc","0",-0.001666,0.001174,-7.8e-05,0.000733
"912","Atrophy_Insula","ADNI_EF","TOTAL","C1","C1 = ab2-abc","0",-0.000281,0.000499,0.000119,0.000193
"913","Atrophy_LateralTemporal","ADNI_MEM","NL","C1","C1 = ab2-abc","0",-0.000291,5.9e-05,-6.4e-05,8.9e-05
"914","Atrophy_LateralTemporal","ADNI_MEM","EMCI","C1","C1 = ab2-abc","0",-0.000435,0.000448,4.1e-05,0.00022
"915","Atrophy_LateralTemporal","ADNI_MEM","LMCI","C1","C1 = ab2-abc","0",-0.001019,0.000612,-0.000208,0.000415
"916","Atrophy_LateralTemporal","ADNI_MEM","TOTAL","C1","C1 = ab2-abc","0",-0.000281,0.000139,-6.9e-05,0.000105
"917","Atrophy_LateralTemporal","ADNI_EF","NL","C1","C1 = ab2-abc","0",-0.00025,0.00045,4.5e-05,0.000166
"918","Atrophy_LateralTemporal","ADNI_EF","EMCI","C1","C1 = ab2-abc","0",-0.001087,0.000268,-0.000314,0.00034
"919","Atrophy_LateralTemporal","ADNI_EF","LMCI","C1","C1 = ab2-abc","0",-0.002172,0.001026,-0.000416,0.000797
"920","Atrophy_LateralTemporal","ADNI_EF","TOTAL","C1","C1 = ab2-abc","0",-0.000517,0.000314,-9.9e-05,0.000212
"921","Atrophy_MediatTemporal","ADNI_MEM","NL","C1","C1 = ab2-abc","0",-0.000307,4.9e-05,-7.3e-05,8.8e-05
"922","Atrophy_MediatTemporal","ADNI_MEM","EMCI","C1","C1 = ab2-abc","0",-0.000315,0.000618,0.000148,0.000227
"923","Atrophy_MediatTemporal","ADNI_MEM","LMCI","C1","C1 = ab2-abc","0",-0.000631,0.000775,0.000114,0.000381
"924","Atrophy_MediatTemporal","ADNI_MEM","TOTAL","C1","C1 = ab2-abc","0",-0.000201,0.000256,2.5e-05,0.000116
"925","Atrophy_MediatTemporal","ADNI_EF","NL","C1","C1 = ab2-abc","0",-0.000258,0.000399,3.2e-05,0.000154
"926","Atrophy_MediatTemporal","ADNI_EF","EMCI","C1","C1 = ab2-abc","0",-0.001401,0.000177,-0.000475,0.000412
"927","Atrophy_MediatTemporal","ADNI_EF","LMCI","C1","C1 = ab2-abc","0",-0.00149,0.001227,5.8e-05,0.000704
"928","Atrophy_MediatTemporal","ADNI_EF","TOTAL","C1","C1 = ab2-abc","0",-0.000498,0.000331,-6.9e-05,0.000213
"929","Atrophy_ParahippoGyrus","ADNI_MEM","NL","C1","C1 = ab2-abc","0",-0.000284,4.8e-05,-6.5e-05,8.4e-05
"930","Atrophy_ParahippoGyrus","ADNI_MEM","EMCI","C1","C1 = ab2-abc","0",-0.000233,0.00061,0.000178,0.000203
"931","Atrophy_ParahippoGyrus","ADNI_MEM","LMCI","C1","C1 = ab2-abc","0",-0.000683,0.000768,3.5e-05,0.000374
"932","Atrophy_ParahippoGyrus","ADNI_MEM","TOTAL","C1","C1 = ab2-abc","0",-0.000204,0.000249,1.8e-05,0.000112
"933","Atrophy_ParahippoGyrus","ADNI_EF","NL","C1","C1 = ab2-abc","0",-0.000307,0.000389,1.7e-05,0.00016
"934","Atrophy_ParahippoGyrus","ADNI_EF","EMCI","C1","C1 = ab2-abc","0",-0.000913,0.000316,-0.000222,0.000321
"935","Atrophy_ParahippoGyrus","ADNI_EF","LMCI","C1","C1 = ab2-abc","0",-0.001738,0.000948,-0.000219,0.000665
"936","Atrophy_ParahippoGyrus","ADNI_EF","TOTAL","C1","C1 = ab2-abc","0",-0.000492,0.000337,-6.7e-05,0.000208
"937","Atrophy_PostCingulate","ADNI_MEM","NL","C1","C1 = ab2-abc","0",-0.000323,4.7e-05,-7.8e-05,9.4e-05
"938","Atrophy_PostCingulate","ADNI_MEM","EMCI","C1","C1 = ab2-abc","0",0,0.000715,0.000327,0.000187
"939","Atrophy_PostCingulate","ADNI_MEM","LMCI","C1","C1 = ab2-abc","0",-0.000436,0.001136,0.000333,0.000386
"940","Atrophy_PostCingulate","ADNI_MEM","TOTAL","C1","C1 = ab2-abc","1",2.9e-05,0.000445,0.000219,0.00011
"941","Atrophy_PostCingulate","ADNI_EF","NL","C1","C1 = ab2-abc","0",-0.000265,0.000442,4.7e-05,0.000169
"942","Atrophy_PostCingulate","ADNI_EF","EMCI","C1","C1 = ab2-abc","0",-0.000873,0.000368,-0.000159,0.000319
"943","Atrophy_PostCingulate","ADNI_EF","LMCI","C1","C1 = ab2-abc","0",-0.001753,0.000871,-0.000343,0.000702
"944","Atrophy_PostCingulate","ADNI_EF","TOTAL","C1","C1 = ab2-abc","0",-0.000331,0.000434,7.4e-05,0.000191
"945","Atrophy_SLF_PT","ADNI_MEM","NL","C1","C1 = ab2-abc","0",-0.000292,7.5e-05,-6e-05,9.1e-05
"946","Atrophy_SLF_PT","ADNI_MEM","EMCI","C1","C1 = ab2-abc","0",-0.000126,0.000659,0.000245,2e-04
"947","Atrophy_SLF_PT","ADNI_MEM","LMCI","C1","C1 = ab2-abc","0",-0.000462,0.001057,0.000299,0.000381
"948","Atrophy_SLF_PT","ADNI_MEM","TOTAL","C1","C1 = ab2-abc","0",-9.8e-05,0.000314,0.000107,0.000107
"949","Atrophy_SLF_PT","ADNI_EF","NL","C1","C1 = ab2-abc","0",-0.000262,0.000419,4.1e-05,0.000166
"950","Atrophy_SLF_PT","ADNI_EF","EMCI","C1","C1 = ab2-abc","0",-0.000966,0.000342,-0.000207,0.00033
"951","Atrophy_SLF_PT","ADNI_EF","LMCI","C1","C1 = ab2-abc","0",-0.001586,0.000961,-0.000179,0.000672
"952","Atrophy_SLF_PT","ADNI_EF","TOTAL","C1","C1 = ab2-abc","0",-0.000423,0.000363,-2e-05,0.000197
"953","Atrophy_Splenium","ADNI_MEM","NL","C1","C1 = ab2-abc","0",-0.00028,6e-05,-6.6e-05,9.2e-05
"954","Atrophy_Splenium","ADNI_MEM","EMCI","C1","C1 = ab2-abc","1",1e-05,0.000715,0.000324,0.000182
"955","Atrophy_Splenium","ADNI_MEM","LMCI","C1","C1 = ab2-abc","0",-0.000342,0.001397,0.000443,0.000432
"956","Atrophy_Splenium","ADNI_MEM","TOTAL","C1","C1 = ab2-abc","0",-3.7e-05,0.000366,0.000156,0.000105
"957","Atrophy_Splenium","ADNI_EF","NL","C1","C1 = ab2-abc","0",-3e-04,0.00047,3.9e-05,0.00018
"958","Atrophy_Splenium","ADNI_EF","EMCI","C1","C1 = ab2-abc","0",-0.000904,0.000377,-0.000163,0.000324
"959","Atrophy_Splenium","ADNI_EF","LMCI","C1","C1 = ab2-abc","0",-0.002426,0.000161,-0.000845,0.000635
"960","Atrophy_Splenium","ADNI_EF","TOTAL","C1","C1 = ab2-abc","0",-0.00041,0.000361,-1.9e-05,0.000193
"961","Atrophy_Thalamus","ADNI_MEM","NL","C1","C1 = ab2-abc","0",-0.000303,5.3e-05,-7e-05,8.9e-05
"962","Atrophy_Thalamus","ADNI_MEM","EMCI","C1","C1 = ab2-abc","0",-1e-05,0.000727,0.000328,0.000193
"963","Atrophy_Thalamus","ADNI_MEM","LMCI","C1","C1 = ab2-abc","0",-0.000564,0.001128,0.000238,0.000429
"964","Atrophy_Thalamus","ADNI_MEM","TOTAL","C1","C1 = ab2-abc","0",-3.7e-05,0.000379,0.000163,0.000108
"965","Atrophy_Thalamus","ADNI_EF","NL","C1","C1 = ab2-abc","0",-0.000272,0.000449,4.9e-05,0.000168
"966","Atrophy_Thalamus","ADNI_EF","EMCI","C1","C1 = ab2-abc","0",-0.000849,0.000401,-0.000148,0.000318
"967","Atrophy_Thalamus","ADNI_EF","LMCI","C1","C1 = ab2-abc","0",-0.002018,0.000711,-0.000476,0.000698
"968","Atrophy_Thalamus","ADNI_EF","TOTAL","C1","C1 = ab2-abc","0",-0.000371,0.000421,4.9e-05,0.000194
"969","Atrophy_Amygdala","ADNI_MEM","NL","C2","C2 = ab2-a2c","0",-0.000452,0.000165,-0.000149,0.000162
"970","Atrophy_Amygdala","ADNI_MEM","EMCI","C2","C2 = ab2-a2c","0",-0.000492,0.000619,3.9e-05,0.000275
"971","Atrophy_Amygdala","ADNI_MEM","LMCI","C2","C2 = ab2-a2c","0",-0.001201,0.000576,-0.000273,0.000462
"972","Atrophy_Amygdala","ADNI_MEM","TOTAL","C2","C2 = ab2-a2c","0",-0.000652,1.2e-05,-0.000322,0.000168
"973","Atrophy_Amygdala","ADNI_EF","NL","C2","C2 = ab2-a2c","0",-0.000666,0.000437,-0.000128,0.00028
"974","Atrophy_Amygdala","ADNI_EF","EMCI","C2","C2 = ab2-a2c","0",-0.001503,0.000216,-0.000563,0.000447
"975","Atrophy_Amygdala","ADNI_EF","LMCI","C2","C2 = ab2-a2c","0",-0.001907,0.001147,-0.000247,0.000751
"976","Atrophy_Amygdala","ADNI_EF","TOTAL","C2","C2 = ab2-a2c","0",-0.000886,0.000234,-0.000312,0.000289
"977","Atrophy_Entorhinal","ADNI_MEM","NL","C2","C2 = ab2-a2c","0",-0.000461,8.7e-05,-0.000146,0.000142
"978","Atrophy_Entorhinal","ADNI_MEM","EMCI","C2","C2 = ab2-a2c","0",-0.000312,0.000636,0.00016,0.000238
"979","Atrophy_Entorhinal","ADNI_MEM","LMCI","C2","C2 = ab2-a2c","0",-0.000913,0.000631,-0.000126,0.000406
"980","Atrophy_Entorhinal","ADNI_MEM","TOTAL","C2","C2 = ab2-a2c","0",-0.000436,0.00016,-0.000148,0.000155
"981","Atrophy_Entorhinal","ADNI_EF","NL","C2","C2 = ab2-a2c","0",-0.000594,0.000284,-0.000177,0.000217
"982","Atrophy_Entorhinal","ADNI_EF","EMCI","C2","C2 = ab2-a2c","0",-0.001594,8e-05,-0.000651,0.000432
